season,round,constructor,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos
1993,3,lola,0.0,0,12,0.0,0.0,11.0
1993,4,williams,36.0,2,1,26.0,1.0,2.0
1993,4,mclaren,26.0,2,2,26.0,2.0,1.0
1993,4,benetton,12.0,0,3,6.0,0.0,4.0
1993,4,ligier,10.0,0,4,6.0,0.0,5.0
1993,4,team_lotus,7.0,0,5,7.0,0.0,3.0
1993,4,sauber,5.0,0,6,2.0,0.0,7.0
1993,4,minardi,5.0,0,7,4.0,0.0,6.0
1993,4,larrousse,2.0,0,8,0.0,0.0,9.0
1993,4,ferrari,1.0,0,9,1.0,0.0,8.0
1993,4,footwork,0.0,0,10,0.0,0.0,10.0
1993,4,lola,0.0,0,11,0.0,0.0,12.0
1993,4,jordan,0.0,0,12,0.0,0.0,11.0
1993,5,williams,46.0,3,1,36.0,2.0,1.0
1993,5,mclaren,34.0,2,2,26.0,2.0,2.0
1993,5,benetton,19.0,0,3,12.0,0.0,3.0
1993,5,ligier,10.0,0,4,10.0,0.0,4.0
1993,5,team_lotus,7.0,0,5,7.0,0.0,5.0
1993,5,sauber,5.0,0,6,5.0,0.0,6.0
1993,5,minardi,5.0,0,7,5.0,0.0,7.0
1993,5,larrousse,2.0,0,8,2.0,0.0,8.0
1993,5,ferrari,2.0,0,9,1.0,0.0,9.0
1993,5,footwork,0.0,0,10,0.0,0.0,10.0
1993,5,lola,0.0,0,11,0.0,0.0,11.0
1993,5,jordan,0.0,0,12,0.0,0.0,12.0
1993,6,williams,55.0,3,1,46.0,3.0,1.0
1993,6,mclaren,44.0,3,2,34.0,2.0,2.0
1993,6,benetton,19.0,0,3,19.0,0.0,3.0
1993,6,ligier,11.0,0,4,10.0,0.0,4.0
1993,6,team_lotus,7.0,0,5,7.0,0.0,5.0
1993,6,minardi,7.0,0,6,5.0,0.0,7.0
1993,6,ferrari,6.0,0,7,2.0,0.0,9.0
1993,6,sauber,5.0,0,8,5.0,0.0,6.0
1993,6,larrousse,2.0,0,9,2.0,0.0,8.0
1993,6,footwork,0.0,0,10,0.0,0.0,10.0
1993,6,lola,0.0,0,11,0.0,0.0,11.0
1993,6,jordan,0.0,0,12,0.0,0.0,12.0
1993,6,tyrrell,0.0,0,13,0.0,0.0,0.0
1993,7,williams,69.0,4,1,55.0,3.0,1.0
1993,7,mclaren,44.0,3,2,44.0,3.0,2.0
1993,7,benetton,25.0,0,3,19.0,0.0,3.0
1993,7,ligier,13.0,0,4,11.0,0.0,4.0
1993,7,ferrari,9.0,0,5,6.0,0.0,7.0
1993,7,team_lotus,7.0,0,6,7.0,0.0,5.0
1993,7,minardi,7.0,0,7,7.0,0.0,6.0
1993,7,sauber,6.0,0,8,5.0,0.0,8.0
1993,7,larrousse,2.0,0,9,2.0,0.0,9.0
1993,7,footwork,0.0,0,10,0.0,0.0,10.0
1993,7,lola,0.0,0,11,0.0,0.0,11.0
1993,7,jordan,0.0,0,12,0.0,0.0,12.0
1993,7,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,8,williams,85.0,5,1,69.0,4.0,1.0
1993,8,mclaren,48.0,3,2,44.0,3.0,2.0
1993,8,benetton,29.0,0,3,25.0,0.0,3.0
1993,8,ligier,15.0,0,4,13.0,0.0,4.0
1993,8,ferrari,9.0,0,5,9.0,0.0,5.0
1993,8,team_lotus,7.0,0,6,7.0,0.0,6.0
1993,8,minardi,7.0,0,7,7.0,0.0,7.0
1993,8,sauber,6.0,0,8,6.0,0.0,8.0
1993,8,larrousse,2.0,0,9,2.0,0.0,9.0
1993,8,footwork,0.0,0,10,0.0,0.0,10.0
1993,8,jordan,0.0,0,11,0.0,0.0,12.0
1993,8,lola,0.0,0,12,0.0,0.0,11.0
1993,8,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,9,williams,95.0,6,1,85.0,5.0,1.0
1993,9,mclaren,50.0,3,2,48.0,3.0,2.0
1993,9,benetton,39.0,0,3,29.0,0.0,3.0
1993,9,ligier,15.0,0,4,15.0,0.0,4.0
1993,9,team_lotus,10.0,0,5,7.0,0.0,6.0
1993,9,ferrari,9.0,0,6,9.0,0.0,5.0
1993,9,minardi,7.0,0,7,7.0,0.0,7.0
1993,9,sauber,6.0,0,8,6.0,0.0,8.0
1993,9,larrousse,2.0,0,9,2.0,0.0,9.0
1993,9,footwork,1.0,0,10,0.0,0.0,10.0
1993,9,jordan,0.0,0,11,0.0,0.0,11.0
1993,9,lola,0.0,0,12,0.0,0.0,12.0
1993,9,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,10,williams,105.0,7,1,95.0,6.0,1.0
1993,10,mclaren,53.0,3,2,50.0,3.0,2.0
1993,10,benetton,47.0,0,3,39.0,0.0,3.0
1993,10,ligier,19.0,0,4,15.0,0.0,4.0
1993,10,ferrari,10.0,0,5,9.0,0.0,6.0
1993,10,team_lotus,10.0,0,6,10.0,0.0,5.0
1993,10,minardi,7.0,0,7,7.0,0.0,7.0
1993,10,sauber,6.0,0,8,6.0,0.0,8.0
1993,10,larrousse,2.0,0,9,2.0,0.0,9.0
1993,10,footwork,1.0,0,10,1.0,0.0,10.0
1993,10,jordan,0.0,0,11,0.0,0.0,11.0
1993,10,lola,0.0,0,12,0.0,0.0,12.0
1993,10,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,11,williams,115.0,8,1,105.0,7.0,1.0
1993,11,mclaren,53.0,3,2,53.0,3.0,2.0
1993,11,benetton,53.0,0,3,47.0,0.0,3.0
1993,11,ligier,21.0,0,4,19.0,0.0,4.0
1993,11,ferrari,14.0,0,5,10.0,0.0,5.0
1993,11,team_lotus,10.0,0,6,10.0,0.0,6.0
1993,11,minardi,7.0,0,7,7.0,0.0,7.0
1993,11,sauber,7.0,0,8,6.0,0.0,8.0
1993,11,footwork,4.0,0,9,1.0,0.0,10.0
1993,11,larrousse,2.0,0,10,2.0,0.0,9.0
1993,11,jordan,0.0,0,11,0.0,0.0,11.0
1993,11,lola,0.0,0,12,0.0,0.0,12.0
1993,11,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,12,williams,129.0,9,1,115.0,8.0,1.0
1993,12,benetton,60.0,0,2,53.0,0.0,3.0
1993,12,mclaren,56.0,3,3,53.0,3.0,2.0
1993,12,ligier,21.0,0,4,21.0,0.0,4.0
1993,12,ferrari,14.0,0,5,14.0,0.0,5.0
1993,12,team_lotus,12.0,0,6,10.0,0.0,6.0
1993,12,minardi,7.0,0,7,7.0,0.0,7.0
1993,12,sauber,7.0,0,8,7.0,0.0,8.0
1993,12,footwork,4.0,0,9,4.0,0.0,9.0
1993,12,larrousse,2.0,0,10,2.0,0.0,10.0
1993,12,jordan,0.0,0,11,0.0,0.0,11.0
1993,12,lola,0.0,0,12,0.0,0.0,12.0
1993,12,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,13,williams,139.0,10,1,129.0,9.0,1.0
1993,13,benetton,62.0,0,2,60.0,0.0,2.0
1993,13,mclaren,60.0,3,3,56.0,3.0,3.0
1993,13,ligier,21.0,0,4,21.0,0.0,4.0
1993,13,ferrari,20.0,0,5,14.0,0.0,5.0
1993,13,team_lotus,12.0,0,6,12.0,0.0,6.0
1993,13,sauber,10.0,0,7,7.0,0.0,8.0
1993,13,minardi,7.0,0,8,7.0,0.0,7.0
1993,13,footwork,4.0,0,9,4.0,0.0,9.0
1993,13,larrousse,3.0,0,10,2.0,0.0,10.0
1993,13,jordan,0.0,0,11,0.0,0.0,11.0
1993,13,lola,0.0,0,12,0.0,0.0,12.0
1993,13,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,14,williams,149.0,10,1,139.0,10.0,1.0
1993,14,benetton,72.0,1,2,62.0,0.0,2.0
1993,14,mclaren,60.0,3,3,60.0,3.0,3.0
1993,14,ferrari,23.0,0,4,20.0,0.0,5.0
1993,14,ligier,22.0,0,5,21.0,0.0,4.0
1993,14,team_lotus,12.0,0,6,12.0,0.0,6.0
1993,14,sauber,12.0,0,7,10.0,0.0,7.0
1993,14,minardi,7.0,0,8,7.0,0.0,8.0
1993,14,footwork,4.0,0,9,4.0,0.0,9.0
1993,14,larrousse,3.0,0,10,3.0,0.0,10.0
1993,14,jordan,0.0,0,11,0.0,0.0,11.0
1993,14,lola,0.0,0,12,0.0,0.0,12.0
1993,14,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,15,williams,158.0,10,1,149.0,10.0,1.0
1993,15,mclaren,74.0,4,2,60.0,3.0,3.0
1993,15,benetton,72.0,1,3,72.0,1.0,2.0
1993,15,ferrari,23.0,0,4,23.0,0.0,4.0
1993,15,ligier,22.0,0,5,22.0,0.0,5.0
1993,15,team_lotus,12.0,0,6,12.0,0.0,6.0
1993,15,sauber,12.0,0,7,12.0,0.0,7.0
1993,15,minardi,7.0,0,8,7.0,0.0,8.0
1993,15,footwork,4.0,0,9,4.0,0.0,9.0
1993,15,larrousse,3.0,0,10,3.0,0.0,10.0
1993,15,jordan,3.0,0,11,0.0,0.0,11.0
1993,15,lola,0.0,0,12,0.0,0.0,12.0
1993,15,tyrrell,0.0,0,13,0.0,0.0,13.0
1993,16,williams,168.0,10,1,158.0,10.0,1.0
1993,16,mclaren,84.0,5,2,74.0,4.0,2.0
1993,16,benetton,72.0,1,3,72.0,1.0,3.0
1993,16,ferrari,28.0,0,4,23.0,0.0,4.0
1993,16,ligier,23.0,0,5,22.0,0.0,5.0
1993,16,team_lotus,12.0,0,6,12.0,0.0,6.0
1993,16,sauber,12.0,0,7,12.0,0.0,7.0
1993,16,minardi,7.0,0,8,7.0,0.0,8.0
1993,16,footwork,4.0,0,9,4.0,0.0,9.0
1993,16,larrousse,3.0,0,10,3.0,0.0,10.0
1993,16,jordan,3.0,0,11,3.0,0.0,11.0
1993,16,lola,0.0,0,12,0.0,0.0,12.0
1993,16,tyrrell,0.0,0,13,0.0,0.0,13.0
1994,1,benetton,10.0,1,1,0.0,0.0,0.0
1994,1,williams,6.0,0,2,0.0,0.0,0.0
1994,1,ferrari,4.0,0,3,0.0,0.0,0.0
1994,1,jordan,3.0,0,4,0.0,0.0,0.0
1994,1,tyrrell,2.0,0,5,0.0,0.0,0.0
1994,1,sauber,1.0,0,6,0.0,0.0,0.0
1994,1,team_lotus,0.0,0,7,0.0,0.0,0.0
1994,1,minardi,0.0,0,8,0.0,0.0,0.0
1994,1,larrousse,0.0,0,9,0.0,0.0,0.0
1994,1,ligier,0.0,0,10,0.0,0.0,0.0
1994,1,simtek,0.0,0,11,0.0,0.0,0.0
1994,1,mclaren,0.0,0,12,0.0,0.0,0.0
1994,1,footwork,0.0,0,13,0.0,0.0,0.0
1994,1,pacific,0.0,0,14,0.0,0.0,0.0
1994,2,benetton,20.0,2,1,10.0,1.0,1.0
1994,2,ferrari,10.0,0,2,4.0,0.0,3.0
1994,2,jordan,7.0,0,3,3.0,0.0,4.0
1994,2,williams,6.0,0,4,6.0,0.0,2.0
1994,2,footwork,3.0,0,5,0.0,0.0,13.0
1994,2,sauber,3.0,0,6,1.0,0.0,6.0
1994,2,tyrrell,2.0,0,7,2.0,0.0,5.0
1994,2,larrousse,1.0,0,8,0.0,0.0,9.0
1994,2,team_lotus,0.0,0,9,0.0,0.0,7.0
1994,2,minardi,0.0,0,10,0.0,0.0,8.0
1994,2,ligier,0.0,0,11,0.0,0.0,10.0
1994,2,simtek,0.0,0,12,0.0,0.0,11.0
1994,2,mclaren,0.0,0,13,0.0,0.0,12.0
1994,2,pacific,0.0,0,14,0.0,0.0,14.0
1994,3,benetton,30.0,3,1,20.0,2.0,1.0
1994,3,ferrari,16.0,0,2,10.0,0.0,2.0
1994,3,williams,7.0,0,3,6.0,0.0,4.0
1994,3,jordan,7.0,0,4,7.0,0.0,3.0
1994,3,sauber,6.0,0,5,3.0,0.0,6.0
1994,3,mclaren,4.0,0,6,0.0,0.0,13.0
1994,3,tyrrell,4.0,0,7,2.0,0.0,7.0
1994,3,footwork,3.0,0,8,3.0,0.0,5.0
1994,3,larrousse,1.0,0,9,1.0,0.0,8.0
1994,3,team_lotus,0.0,0,10,0.0,0.0,9.0
1994,3,minardi,0.0,0,11,0.0,0.0,10.0
1994,3,ligier,0.0,0,12,0.0,0.0,11.0
1994,3,simtek,0.0,0,13,0.0,0.0,12.0
1994,3,pacific,0.0,0,14,0.0,0.0,14.0
1994,4,benetton,40.0,4,1,30.0,3.0,1.0
1994,4,ferrari,22.0,0,2,16.0,0.0,2.0
1994,4,mclaren,10.0,0,3,4.0,0.0,6.0
1994,4,jordan,10.0,0,4,7.0,0.0,4.0
1994,4,williams,7.0,0,5,7.0,0.0,3.0
1994,4,sauber,6.0,0,6,6.0,0.0,5.0
1994,4,tyrrell,4.0,0,7,4.0,0.0,7.0
1994,4,footwork,3.0,0,8,3.0,0.0,8.0
1994,4,larrousse,1.0,0,9,1.0,0.0,9.0
1994,4,minardi,1.0,0,10,0.0,0.0,11.0
1994,4,team_lotus,0.0,0,11,0.0,0.0,10.0
1994,4,ligier,0.0,0,12,0.0,0.0,12.0
1994,4,simtek,0.0,0,13,0.0,0.0,13.0
1994,4,pacific,0.0,0,14,0.0,0.0,14.0
1994,5,benetton,46.0,4,1,40.0,4.0,1.0
1994,5,ferrari,25.0,0,2,22.0,0.0,2.0
1994,5,williams,17.0,1,3,7.0,0.0,5.0
1994,5,jordan,11.0,0,4,10.0,0.0,4.0
1994,5,mclaren,10.0,0,5,10.0,0.0,3.0
1994,5,tyrrell,8.0,0,6,4.0,0.0,7.0
1994,5,sauber,6.0,0,7,6.0,0.0,6.0
1994,5,footwork,3.0,0,8,3.0,0.0,8.0
1994,5,minardi,3.0,0,9,1.0,0.0,10.0
1994,5,larrousse,1.0,0,10,1.0,0.0,9.0
1994,5,team_lotus,0.0,0,11,0.0,0.0,11.0
1994,5,ligier,0.0,0,12,0.0,0.0,12.0
1994,5,simtek,0.0,0,13,0.0,0.0,13.0
1994,5,pacific,0.0,0,14,0.0,0.0,14.0
1994,6,benetton,57.0,5,1,46.0,4.0,1.0
1994,6,ferrari,32.0,0,2,25.0,0.0,2.0
1994,6,williams,25.0,1,3,17.0,1.0,3.0
1994,6,jordan,11.0,0,4,11.0,0.0,4.0
1994,6,mclaren,10.0,0,5,10.0,0.0,5.0
1994,6,tyrrell,8.0,0,6,8.0,0.0,6.0
1994,6,sauber,6.0,0,7,6.0,0.0,7.0
1994,6,footwork,3.0,0,8,3.0,0.0,8.0
1994,6,minardi,3.0,0,9,3.0,0.0,9.0
1994,6,larrousse,1.0,0,10,1.0,0.0,10.0
1994,6,team_lotus,0.0,0,11,0.0,0.0,11.0
1994,6,ligier,0.0,0,12,0.0,0.0,12.0
1994,6,simtek,0.0,0,13,0.0,0.0,13.0
1994,6,pacific,0.0,0,14,0.0,0.0,14.0
1994,7,benetton,67.0,6,1,57.0,5.0,1.0
1994,7,ferrari,36.0,0,2,32.0,0.0,2.0
1994,7,williams,31.0,1,3,25.0,1.0,3.0
1994,7,jordan,11.0,0,4,11.0,0.0,4.0
1994,7,mclaren,10.0,0,5,10.0,0.0,5.0
1994,7,sauber,10.0,0,6,6.0,0.0,7.0
1994,7,tyrrell,8.0,0,7,8.0,0.0,6.0
1994,7,minardi,5.0,0,8,3.0,0.0,9.0
1994,7,footwork,3.0,0,9,3.0,0.0,8.0
1994,7,larrousse,1.0,0,10,1.0,0.0,10.0
1994,7,team_lotus,0.0,0,11,0.0,0.0,11.0
1994,7,ligier,0.0,0,12,0.0,0.0,12.0
1994,7,simtek,0.0,0,13,0.0,0.0,13.0
1994,7,pacific,0.0,0,14,0.0,0.0,14.0
1994,8,benetton,67.0,6,1,67.0,6.0,1.0
1994,8,williams,43.0,2,2,31.0,1.0,3.0
1994,8,ferrari,42.0,0,3,36.0,0.0,2.0
1994,8,mclaren,14.0,0,4,10.0,0.0,5.0
1994,8,jordan,14.0,0,5,11.0,0.0,4.0
1994,8,sauber,10.0,0,6,10.0,0.0,6.0
1994,8,tyrrell,9.0,0,7,8.0,0.0,7.0
1994,8,minardi,5.0,0,8,5.0,0.0,8.0
1994,8,footwork,3.0,0,9,3.0,0.0,9.0
1994,8,larrousse,1.0,0,10,1.0,0.0,10.0
1994,8,team_lotus,0.0,0,11,0.0,0.0,11.0
1994,8,ligier,0.0,0,12,0.0,0.0,12.0
1994,8,simtek,0.0,0,13,0.0,0.0,13.0
1994,8,pacific,0.0,0,14,0.0,0.0,14.0
1994,9,benetton,67.0,6,1,67.0,6.0,1.0
1994,9,ferrari,52.0,1,2,42.0,0.0,3.0
1994,9,williams,43.0,2,3,43.0,2.0,2.0
1994,9,mclaren,14.0,0,4,14.0,0.0,4.0
1994,9,jordan,14.0,0,5,14.0,0.0,5.0
1994,9,ligier,10.0,0,6,0.0,0.0,12.0
1994,9,sauber,10.0,0,7,10.0,0.0,6.0
1994,9,tyrrell,9.0,0,8,9.0,0.0,7.0
1994,9,footwork,8.0,0,9,3.0,0.0,9.0
1994,9,minardi,5.0,0,10,5.0,0.0,8.0
1994,9,larrousse,2.0,0,11,1.0,0.0,10.0
1994,9,team_lotus,0.0,0,12,0.0,0.0,11.0
1994,9,simtek,0.0,0,13,0.0,0.0,13.0
1994,9,pacific,0.0,0,14,0.0,0.0,14.0
1994,10,benetton,81.0,7,1,67.0,6.0,1.0
1994,10,ferrari,52.0,1,2,52.0,1.0,2.0
1994,10,williams,49.0,2,3,43.0,2.0,3.0
1994,10,mclaren,17.0,0,4,14.0,0.0,4.0
1994,10,jordan,14.0,0,5,14.0,0.0,5.0
1994,10,ligier,11.0,0,6,10.0,0.0,6.0
1994,10,tyrrell,11.0,0,7,9.0,0.0,8.0
1994,10,sauber,10.0,0,8,10.0,0.0,7.0
1994,10,footwork,8.0,0,9,8.0,0.0,9.0
1994,10,minardi,5.0,0,10,5.0,0.0,10.0
1994,10,larrousse,2.0,0,11,2.0,0.0,11.0
1994,10,team_lotus,0.0,0,12,0.0,0.0,12.0
1994,10,simtek,0.0,0,13,0.0,0.0,13.0
1994,10,pacific,0.0,0,14,0.0,0.0,14.0
1994,11,benetton,85.0,7,1,81.0,7.0,1.0
1994,11,williams,62.0,3,2,49.0,2.0,3.0
1994,11,ferrari,52.0,1,3,52.0,1.0,2.0
1994,11,mclaren,23.0,0,4,17.0,0.0,4.0
1994,11,jordan,14.0,0,5,14.0,0.0,5.0
1994,11,tyrrell,13.0,0,6,11.0,0.0,7.0
1994,11,ligier,11.0,0,7,11.0,0.0,6.0
1994,11,sauber,10.0,0,8,10.0,0.0,8.0
1994,11,footwork,9.0,0,9,8.0,0.0,9.0
1994,11,minardi,5.0,0,10,5.0,0.0,10.0
1994,11,larrousse,2.0,0,11,2.0,0.0,11.0
1994,11,team_lotus,0.0,0,12,0.0,0.0,12.0
1994,11,simtek,0.0,0,13,0.0,0.0,13.0
1994,11,pacific,0.0,0,14,0.0,0.0,14.0
1994,12,benetton,85.0,7,1,85.0,7.0,1.0
1994,12,williams,73.0,4,2,62.0,3.0,2.0
1994,12,ferrari,58.0,1,3,52.0,1.0,3.0
1994,12,mclaren,29.0,0,4,23.0,0.0,4.0
1994,12,jordan,17.0,0,5,14.0,0.0,5.0
1994,12,tyrrell,13.0,0,6,13.0,0.0,6.0
1994,12,ligier,11.0,0,7,11.0,0.0,7.0
1994,12,sauber,10.0,0,8,10.0,0.0,8.0
1994,12,footwork,9.0,0,9,9.0,0.0,9.0
1994,12,minardi,5.0,0,10,5.0,0.0,10.0
1994,12,larrousse,2.0,0,11,2.0,0.0,11.0
1994,12,team_lotus,0.0,0,12,0.0,0.0,12.0
1994,12,simtek,0.0,0,13,0.0,0.0,13.0
1994,12,pacific,0.0,0,14,0.0,0.0,14.0
1994,13,williams,89.0,5,1,73.0,4.0,2.0
1994,13,benetton,87.0,7,2,85.0,7.0,1.0
1994,13,ferrari,58.0,1,3,58.0,1.0,3.0
1994,13,mclaren,34.0,0,4,29.0,0.0,4.0
1994,13,jordan,20.0,0,5,17.0,0.0,5.0
1994,13,tyrrell,13.0,0,6,13.0,0.0,6.0
1994,13,ligier,11.0,0,7,11.0,0.0,7.0
1994,13,sauber,10.0,0,8,10.0,0.0,8.0
1994,13,footwork,9.0,0,9,9.0,0.0,9.0
1994,13,minardi,5.0,0,10,5.0,0.0,10.0
1994,13,larrousse,2.0,0,11,2.0,0.0,11.0
1994,13,team_lotus,0.0,0,12,0.0,0.0,12.0
1994,13,simtek,0.0,0,13,0.0,0.0,13.0
1994,13,pacific,0.0,0,14,0.0,0.0,14.0
1994,14,benetton,97.0,8,1,87.0,7.0,2.0
1994,14,williams,95.0,5,2,89.0,5.0,1.0
1994,14,ferrari,60.0,1,3,58.0,1.0,3.0
1994,14,mclaren,38.0,0,4,34.0,0.0,4.0
1994,14,jordan,23.0,0,5,20.0,0.0,5.0
1994,14,tyrrell,13.0,0,6,13.0,0.0,6.0
1994,14,ligier,11.0,0,7,11.0,0.0,7.0
1994,14,sauber,11.0,0,8,10.0,0.0,8.0
1994,14,footwork,9.0,0,9,9.0,0.0,9.0
1994,14,minardi,5.0,0,10,5.0,0.0,10.0
1994,14,larrousse,2.0,0,11,2.0,0.0,11.0
1994,14,team_lotus,0.0,0,12,0.0,0.0,12.0
1994,14,simtek,0.0,0,13,0.0,0.0,13.0
1994,14,pacific,0.0,0,14,0.0,0.0,14.0
1994,15,williams,108.0,6,1,95.0,5.0,2.0
1994,15,benetton,103.0,8,2,97.0,8.0,1.0
1994,15,ferrari,64.0,1,3,60.0,1.0,3.0
1994,15,mclaren,38.0,0,4,38.0,0.0,4.0
1994,15,jordan,25.0,0,5,23.0,0.0,5.0
1994,15,tyrrell,13.0,0,6,13.0,0.0,6.0
1994,15,sauber,12.0,0,7,11.0,0.0,8.0
1994,15,ligier,11.0,0,8,11.0,0.0,7.0
1994,15,footwork,9.0,0,9,9.0,0.0,9.0
1994,15,minardi,5.0,0,10,5.0,0.0,10.0
1994,15,larrousse,2.0,0,11,2.0,0.0,11.0
1994,15,team_lotus,0.0,0,12,0.0,0.0,12.0
1994,15,simtek,0.0,0,13,0.0,0.0,13.0
1994,15,pacific,0.0,0,14,0.0,0.0,14.0
1994,16,williams,118.0,7,1,108.0,6.0,1.0
1994,16,benetton,103.0,8,2,103.0,8.0,2.0
1994,16,ferrari,71.0,1,3,64.0,1.0,3.0
1994,16,mclaren,42.0,0,4,38.0,0.0,4.0
1994,16,jordan,28.0,0,5,25.0,0.0,5.0
1994,16,ligier,13.0,0,6,11.0,0.0,8.0
1994,16,tyrrell,13.0,0,7,13.0,0.0,6.0
1994,16,sauber,12.0,0,8,12.0,0.0,7.0
1994,16,footwork,9.0,0,9,9.0,0.0,9.0
1994,16,minardi,5.0,0,10,5.0,0.0,10.0
1994,16,larrousse,2.0,0,11,2.0,0.0,11.0
1994,16,team_lotus,0.0,0,12,0.0,0.0,12.0
1994,16,simtek,0.0,0,13,0.0,0.0,13.0
1994,16,pacific,0.0,0,14,0.0,0.0,14.0
1995,1,benetton,10.0,1,1,0.0,0.0,0.0
1995,1,williams,6.0,0,2,0.0,0.0,0.0
1995,1,ferrari,6.0,0,3,0.0,0.0,0.0
1995,1,mclaren,4.0,0,4,0.0,0.0,0.0
1995,1,tyrrell,0.0,0,5,0.0,0.0,0.0
1995,1,ligier,0.0,0,6,0.0,0.0,0.0
1995,1,pacific,0.0,0,7,0.0,0.0,0.0
1995,1,forti,0.0,0,8,0.0,0.0,0.0
1995,2,benetton,17.0,1,1,10.0,1.0,1.0
1995,2,williams,16.0,1,2,6.0,0.0,2.0
1995,2,ferrari,13.0,0,3,6.0,0.0,3.0
1995,2,mclaren,4.0,0,4,4.0,0.0,4.0
1995,2,sauber,2.0,0,5,0.0,0.0,0.0
1995,2,ligier,0.0,0,6,0.0,0.0,6.0
1995,2,tyrrell,0.0,0,7,0.0,0.0,5.0
1995,2,pacific,0.0,0,8,0.0,0.0,7.0
1995,2,simtek,0.0,0,9,0.0,0.0,0.0
1995,2,forti,0.0,0,10,0.0,0.0,8.0
1995,3,williams,29.0,2,1,16.0,1.0,2.0
1995,3,ferrari,23.0,0,2,13.0,0.0,3.0
1995,3,benetton,17.0,1,3,17.0,1.0,1.0
1995,3,mclaren,6.0,0,4,4.0,0.0,4.0
1995,3,sauber,3.0,0,5,2.0,0.0,5.0
1995,3,ligier,0.0,0,6,0.0,0.0,6.0
1995,3,tyrrell,0.0,0,7,0.0,0.0,7.0
1995,3,jordan,0.0,0,8,0.0,0.0,0.0
1995,3,pacific,0.0,0,9,0.0,0.0,8.0
1995,3,simtek,0.0,0,10,0.0,0.0,9.0
1995,3,forti,0.0,0,11,0.0,0.0,10.0
1995,3,minardi,0.0,0,12,0.0,0.0,0.0
1995,3,footwork,0.0,0,13,0.0,0.0,0.0
1995,4,benetton,33.0,2,1,17.0,1.0,3.0
1995,4,williams,32.0,2,2,29.0,2.0,1.0
1995,4,ferrari,27.0,0,3,23.0,0.0,2.0
1995,4,mclaren,6.0,0,4,6.0,0.0,4.0
1995,4,sauber,3.0,0,5,3.0,0.0,5.0
1995,4,jordan,2.0,0,6,0.0,0.0,8.0
1995,4,ligier,1.0,0,7,0.0,0.0,6.0
1995,4,tyrrell,0.0,0,8,0.0,0.0,7.0
1995,4,simtek,0.0,0,9,0.0,0.0,10.0
1995,4,pacific,0.0,0,10,0.0,0.0,9.0
1995,4,forti,0.0,0,11,0.0,0.0,11.0
1995,4,footwork,0.0,0,12,0.0,0.0,13.0
1995,4,minardi,0.0,0,13,0.0,0.0,12.0
1995,5,benetton,46.0,3,1,33.0,2.0,1.0
1995,5,williams,38.0,2,2,32.0,2.0,2.0
1995,5,ferrari,31.0,0,3,27.0,0.0,3.0
1995,5,mclaren,8.0,0,4,6.0,0.0,4.0
1995,5,sauber,4.0,0,5,3.0,0.0,5.0
1995,5,jordan,2.0,0,6,2.0,0.0,6.0
1995,5,ligier,1.0,0,7,1.0,0.0,7.0
1995,5,tyrrell,0.0,0,8,0.0,0.0,8.0
1995,5,minardi,0.0,0,9,0.0,0.0,13.0
1995,5,footwork,0.0,0,10,0.0,0.0,12.0
1995,5,simtek,0.0,0,11,0.0,0.0,9.0
1995,5,pacific,0.0,0,12,0.0,0.0,10.0
1995,5,forti,0.0,0,13,0.0,0.0,11.0
1995,6,benetton,48.0,3,1,46.0,3.0,1.0
1995,6,ferrari,41.0,1,2,31.0,0.0,3.0
1995,6,williams,38.0,2,3,38.0,2.0,2.0
1995,6,jordan,12.0,0,4,2.0,0.0,6.0
1995,6,mclaren,8.0,0,5,8.0,0.0,4.0
1995,6,ligier,4.0,0,6,1.0,0.0,7.0
1995,6,sauber,4.0,0,7,4.0,0.0,5.0
1995,6,footwork,1.0,0,8,0.0,0.0,10.0
1995,6,tyrrell,0.0,0,9,0.0,0.0,8.0
1995,6,minardi,0.0,0,10,0.0,0.0,9.0
1995,6,simtek,0.0,0,11,0.0,0.0,11.0
1995,6,pacific,0.0,0,12,0.0,0.0,12.0
1995,6,forti,0.0,0,13,0.0,0.0,13.0
1995,7,benetton,58.0,4,1,48.0,3.0,1.0
1995,7,williams,48.0,2,2,38.0,2.0,3.0
1995,7,ferrari,43.0,1,3,41.0,1.0,2.0
1995,7,jordan,13.0,0,4,12.0,0.0,4.0
1995,7,mclaren,8.0,0,5,8.0,0.0,5.0
1995,7,ligier,7.0,0,6,4.0,0.0,6.0
1995,7,sauber,4.0,0,7,4.0,0.0,7.0
1995,7,footwork,1.0,0,8,1.0,0.0,8.0
1995,7,tyrrell,0.0,0,9,0.0,0.0,9.0
1995,7,minardi,0.0,0,10,0.0,0.0,10.0
1995,7,simtek,0.0,0,11,0.0,0.0,11.0
1995,7,pacific,0.0,0,12,0.0,0.0,12.0
