season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
1982,15,tambay,25.0,1,7,19.0,1.0,10.0
1982,15,angelis,23.0,1,8,23.0,1.0,6.0
1982,15,patrese,21.0,1,9,21.0,1.0,7.0
1982,15,piquet,20.0,1,10,20.0,1.0,8.0
1982,15,alboreto,16.0,0,11,14.0,0.0,11.0
1982,15,cheever,11.0,0,12,10.0,0.0,12.0
1982,15,mansell,7.0,0,13,7.0,0.0,13.0
1982,15,daly,7.0,0,14,7.0,0.0,14.0
1982,15,gilles_villeneuve,6.0,0,15,6.0,0.0,15.0
1982,15,reutemann,6.0,0,16,6.0,0.0,16.0
1982,15,laffite,5.0,0,17,5.0,0.0,17.0
1982,15,cesaris,5.0,0,18,5.0,0.0,18.0
1982,15,mario_andretti,4.0,0,19,0.0,0.0,0.0
1982,15,jarier,3.0,0,20,3.0,0.0,19.0
1982,15,surer,3.0,0,21,3.0,0.0,20.0
1982,15,giacomelli,2.0,0,22,2.0,0.0,21.0
1982,15,salazar,2.0,0,23,2.0,0.0,22.0
1982,15,manfred_winkelhock,2.0,0,24,2.0,0.0,23.0
1982,15,baldi,2.0,0,25,2.0,0.0,24.0
1982,15,serra,1.0,0,26,1.0,0.0,25.0
1982,15,henton,0.0,0,27,0.0,0.0,26.0
1982,15,mass,0.0,0,28,0.0,0.0,27.0
1982,15,borgudd,0.0,0,29,0.0,0.0,28.0
1982,15,boesel,0.0,0,30,0.0,0.0,29.0
1982,16,keke_rosberg,44.0,1,1,42.0,1.0,1.0
1982,16,pironi,39.0,2,2,39.0,2.0,2.0
1982,16,watson,39.0,2,3,33.0,2.0,3.0
1982,16,prost,34.0,2,4,31.0,2.0,4.0
1982,16,lauda,30.0,2,5,30.0,2.0,5.0
1982,16,arnoux,28.0,2,6,28.0,2.0,6.0
1982,16,tambay,25.0,1,7,25.0,1.0,7.0
1982,16,alboreto,25.0,1,8,16.0,0.0,11.0
1982,16,angelis,23.0,1,9,23.0,1.0,8.0
1982,16,patrese,21.0,1,10,21.0,1.0,9.0
1982,16,piquet,20.0,1,11,20.0,1.0,10.0
1982,16,cheever,15.0,0,12,11.0,0.0,12.0
1982,16,daly,8.0,0,13,7.0,0.0,14.0
1982,16,mansell,7.0,0,14,7.0,0.0,13.0
1982,16,gilles_villeneuve,6.0,0,15,6.0,0.0,15.0
1982,16,reutemann,6.0,0,16,6.0,0.0,16.0
1982,16,cesaris,5.0,0,17,5.0,0.0,18.0
1982,16,laffite,5.0,0,18,5.0,0.0,17.0
1982,16,mario_andretti,4.0,0,19,4.0,0.0,19.0
1982,16,jarier,3.0,0,20,3.0,0.0,20.0
1982,16,surer,3.0,0,21,3.0,0.0,21.0
1982,16,giacomelli,2.0,0,22,2.0,0.0,22.0
1982,16,salazar,2.0,0,23,2.0,0.0,23.0
1982,16,manfred_winkelhock,2.0,0,24,2.0,0.0,24.0
1982,16,baldi,2.0,0,25,2.0,0.0,25.0
1982,16,serra,1.0,0,26,1.0,0.0,26.0
1982,16,henton,0.0,0,27,0.0,0.0,27.0
1982,16,mass,0.0,0,28,0.0,0.0,28.0
1982,16,borgudd,0.0,0,29,0.0,0.0,29.0
1982,16,boesel,0.0,0,30,0.0,0.0,30.0
1983,1,piquet,9.0,1,1,0.0,0.0,0.0
1983,1,lauda,4.0,0,2,0.0,0.0,0.0
1983,1,laffite,3.0,0,3,0.0,0.0,0.0
1983,1,tambay,2.0,0,4,0.0,0.0,0.0
1983,1,surer,1.0,0,5,0.0,0.0,0.0
1983,1,prost,0.0,0,6,0.0,0.0,0.0
1983,1,warwick,0.0,0,7,0.0,0.0,0.0
1983,1,serra,0.0,0,8,0.0,0.0,0.0
1983,1,arnoux,0.0,0,9,0.0,0.0,0.0
1983,1,sullivan,0.0,0,10,0.0,0.0,0.0
1983,1,mansell,0.0,0,11,0.0,0.0,0.0
1983,1,cecotto,0.0,0,12,0.0,0.0,0.0
1983,1,salazar,0.0,0,13,0.0,0.0,0.0
1983,1,manfred_winkelhock,0.0,0,14,0.0,0.0,0.0
1983,1,guerrero,0.0,0,15,0.0,0.0,0.0
1983,1,cheever,0.0,0,16,0.0,0.0,0.0
1983,1,watson,0.0,0,17,0.0,0.0,0.0
1983,1,boesel,0.0,0,18,0.0,0.0,0.0
1983,1,baldi,0.0,0,19,0.0,0.0,0.0
1983,1,jarier,0.0,0,20,0.0,0.0,0.0
1983,1,patrese,0.0,0,21,0.0,0.0,0.0
1983,1,corrado_fabi,0.0,0,22,0.0,0.0,0.0
1983,1,giacomelli,0.0,0,23,0.0,0.0,0.0
1983,1,alboreto,0.0,0,24,0.0,0.0,0.0
1983,1,cesaris,0.0,0,25,0.0,0.0,0.0
1983,1,ghinzani,0.0,0,26,0.0,0.0,0.0
1983,2,lauda,10.0,0,1,4.0,0.0,2.0
1983,2,piquet,9.0,1,2,9.0,1.0,1.0
1983,2,watson,9.0,1,3,0.0,0.0,17.0
1983,2,laffite,6.0,0,4,3.0,0.0,3.0
1983,2,arnoux,4.0,0,5,0.0,0.0,9.0
1983,2,surer,3.0,0,6,1.0,0.0,5.0
1983,2,tambay,2.0,0,7,2.0,0.0,4.0
1983,2,cecotto,1.0,0,8,0.0,0.0,12.0
1983,2,prost,0.0,0,9,0.0,0.0,6.0
1983,2,boesel,0.0,0,10,0.0,0.0,18.0
1983,2,sullivan,0.0,0,11,0.0,0.0,10.0
1983,2,warwick,0.0,0,12,0.0,0.0,7.0
1983,2,alboreto,0.0,0,13,0.0,0.0,24.0
1983,2,serra,0.0,0,14,0.0,0.0,8.0
1983,2,patrese,0.0,0,15,0.0,0.0,21.0
1983,2,mansell,0.0,0,16,0.0,0.0,11.0
1983,2,cheever,0.0,0,17,0.0,0.0,16.0
1983,2,salazar,0.0,0,18,0.0,0.0,13.0
1983,2,manfred_winkelhock,0.0,0,19,0.0,0.0,14.0
1983,2,jones,0.0,0,20,0.0,0.0,0.0
1983,2,cesaris,0.0,0,21,0.0,0.0,25.0
1983,2,guerrero,0.0,0,22,0.0,0.0,15.0
1983,2,angelis,0.0,0,23,0.0,0.0,0.0
1983,2,jarier,0.0,0,24,0.0,0.0,20.0
1983,2,giacomelli,0.0,0,25,0.0,0.0,23.0
1983,2,baldi,0.0,0,26,0.0,0.0,19.0
1983,2,keke_rosberg,0.0,0,27,0.0,0.0,0.0
1983,2,corrado_fabi,0.0,0,28,0.0,0.0,22.0
1983,2,ghinzani,0.0,0,29,0.0,0.0,26.0
1983,3,piquet,15.0,1,1,9.0,1.0,2.0
1983,3,lauda,10.0,0,2,10.0,0.0,1.0
1983,3,prost,9.0,1,3,0.0,0.0,9.0
1983,3,watson,9.0,1,4,9.0,1.0,3.0
1983,3,laffite,7.0,0,5,6.0,0.0,4.0
1983,3,tambay,5.0,0,6,2.0,0.0,7.0
1983,3,arnoux,4.0,0,7,4.0,0.0,5.0
1983,3,cheever,4.0,0,8,0.0,0.0,17.0
1983,3,surer,3.0,0,9,3.0,0.0,6.0
1983,3,keke_rosberg,2.0,0,10,0.0,0.0,27.0
1983,3,cecotto,1.0,0,11,1.0,0.0,8.0
1983,3,boesel,0.0,0,12,0.0,0.0,10.0
1983,3,alboreto,0.0,0,13,0.0,0.0,13.0
1983,3,sullivan,0.0,0,14,0.0,0.0,11.0
1983,3,warwick,0.0,0,15,0.0,0.0,12.0
1983,3,jarier,0.0,0,16,0.0,0.0,24.0
1983,3,serra,0.0,0,17,0.0,0.0,14.0
1983,3,patrese,0.0,0,18,0.0,0.0,15.0
1983,3,mansell,0.0,0,19,0.0,0.0,16.0
1983,3,cesaris,0.0,0,20,0.0,0.0,21.0
1983,3,giacomelli,0.0,0,21,0.0,0.0,25.0
1983,3,salazar,0.0,0,22,0.0,0.0,18.0
1983,3,manfred_winkelhock,0.0,0,23,0.0,0.0,19.0
1983,3,jones,0.0,0,24,0.0,0.0,20.0
1983,3,corrado_fabi,0.0,0,25,0.0,0.0,28.0
1983,3,guerrero,0.0,0,26,0.0,0.0,22.0
1983,3,angelis,0.0,0,27,0.0,0.0,23.0
1983,3,baldi,0.0,0,28,0.0,0.0,26.0
1983,3,ghinzani,0.0,0,29,0.0,0.0,29.0
1983,3,schlesser,0.0,0,30,0.0,0.0,0.0
1983,4,prost,15.0,1,1,9.0,1.0,3.0
1983,4,piquet,15.0,1,2,15.0,1.0,1.0
1983,4,tambay,14.0,1,3,5.0,0.0,6.0
1983,4,watson,11.0,1,4,9.0,1.0,4.0
1983,4,lauda,10.0,0,5,10.0,0.0,2.0
1983,4,arnoux,8.0,0,6,4.0,0.0,7.0
1983,4,laffite,7.0,0,7,7.0,0.0,5.0
1983,4,keke_rosberg,5.0,0,8,2.0,0.0,10.0
1983,4,cheever,4.0,0,9,4.0,0.0,8.0
1983,4,surer,4.0,0,10,3.0,0.0,9.0
1983,4,cecotto,1.0,0,11,1.0,0.0,11.0
1983,4,boesel,0.0,0,12,0.0,0.0,12.0
1983,4,serra,0.0,0,13,0.0,0.0,17.0
1983,4,alboreto,0.0,0,14,0.0,0.0,13.0
1983,4,sullivan,0.0,0,15,0.0,0.0,14.0
1983,4,warwick,0.0,0,16,0.0,0.0,15.0
1983,4,jarier,0.0,0,17,0.0,0.0,16.0
1983,4,patrese,0.0,0,18,0.0,0.0,18.0
1983,4,baldi,0.0,0,19,0.0,0.0,28.0
1983,4,manfred_winkelhock,0.0,0,20,0.0,0.0,23.0
1983,4,mansell,0.0,0,21,0.0,0.0,19.0
1983,4,cesaris,0.0,0,22,0.0,0.0,20.0
1983,4,giacomelli,0.0,0,23,0.0,0.0,21.0
1983,4,salazar,0.0,0,24,0.0,0.0,22.0
1983,4,jones,0.0,0,25,0.0,0.0,24.0
1983,4,angelis,0.0,0,26,0.0,0.0,27.0
1983,4,corrado_fabi,0.0,0,27,0.0,0.0,25.0
1983,4,guerrero,0.0,0,28,0.0,0.0,26.0
1983,4,ghinzani,0.0,0,29,0.0,0.0,29.0
1983,4,schlesser,0.0,0,30,0.0,0.0,30.0
1983,5,piquet,21.0,1,1,15.0,1.0,2.0
1983,5,prost,19.0,1,2,15.0,1.0,1.0
1983,5,tambay,17.0,1,3,14.0,1.0,3.0
1983,5,keke_rosberg,14.0,1,4,5.0,0.0,8.0
1983,5,watson,11.0,1,5,11.0,1.0,4.0
1983,5,lauda,10.0,0,6,10.0,0.0,5.0
1983,5,arnoux,8.0,0,7,8.0,0.0,6.0
1983,5,laffite,7.0,0,8,7.0,0.0,7.0
1983,5,cheever,4.0,0,9,4.0,0.0,9.0
1983,5,surer,4.0,0,10,4.0,0.0,10.0
1983,5,sullivan,2.0,0,11,0.0,0.0,15.0
1983,5,baldi,1.0,0,12,0.0,0.0,19.0
1983,5,cecotto,1.0,0,13,1.0,0.0,11.0
1983,5,serra,0.0,0,14,0.0,0.0,13.0
1983,5,boesel,0.0,0,15,0.0,0.0,12.0
1983,5,alboreto,0.0,0,16,0.0,0.0,14.0
1983,5,warwick,0.0,0,17,0.0,0.0,16.0
1983,5,jarier,0.0,0,18,0.0,0.0,17.0
1983,5,patrese,0.0,0,19,0.0,0.0,18.0
1983,5,manfred_winkelhock,0.0,0,20,0.0,0.0,20.0
1983,5,mansell,0.0,0,21,0.0,0.0,21.0
1983,5,cesaris,0.0,0,22,0.0,0.0,22.0
1983,5,giacomelli,0.0,0,23,0.0,0.0,23.0
1983,5,salazar,0.0,0,24,0.0,0.0,24.0
1983,5,angelis,0.0,0,25,0.0,0.0,26.0
1983,5,jones,0.0,0,26,0.0,0.0,25.0
1983,5,corrado_fabi,0.0,0,27,0.0,0.0,27.0
1983,5,guerrero,0.0,0,28,0.0,0.0,28.0
1983,5,ghinzani,0.0,0,29,0.0,0.0,29.0
1983,5,schlesser,0.0,0,30,0.0,0.0,30.0
1983,6,prost,28.0,2,1,19.0,1.0,2.0
1983,6,piquet,24.0,1,2,21.0,1.0,1.0
1983,6,tambay,23.0,1,3,17.0,1.0,3.0
1983,6,keke_rosberg,16.0,1,4,14.0,1.0,4.0
1983,6,watson,11.0,1,5,11.0,1.0,5.0
1983,6,lauda,10.0,0,6,10.0,0.0,6.0
1983,6,arnoux,8.0,0,7,8.0,0.0,7.0
1983,6,cheever,8.0,0,8,4.0,0.0,9.0
1983,6,laffite,8.0,0,9,7.0,0.0,8.0
1983,6,surer,4.0,0,10,4.0,0.0,10.0
1983,6,sullivan,2.0,0,11,2.0,0.0,11.0
1983,6,cecotto,1.0,0,12,1.0,0.0,13.0
1983,6,baldi,1.0,0,13,1.0,0.0,12.0
1983,6,serra,0.0,0,14,0.0,0.0,14.0
1983,6,warwick,0.0,0,15,0.0,0.0,17.0
1983,6,boesel,0.0,0,16,0.0,0.0,15.0
1983,6,alboreto,0.0,0,17,0.0,0.0,16.0
1983,6,giacomelli,0.0,0,18,0.0,0.0,23.0
1983,6,angelis,0.0,0,19,0.0,0.0,25.0
1983,6,jarier,0.0,0,20,0.0,0.0,18.0
1983,6,patrese,0.0,0,21,0.0,0.0,19.0
1983,6,manfred_winkelhock,0.0,0,22,0.0,0.0,20.0
1983,6,mansell,0.0,0,23,0.0,0.0,21.0
1983,6,cesaris,0.0,0,24,0.0,0.0,22.0
1983,6,salazar,0.0,0,25,0.0,0.0,24.0
1983,6,jones,0.0,0,26,0.0,0.0,26.0
1983,6,corrado_fabi,0.0,0,27,0.0,0.0,27.0
1983,6,guerrero,0.0,0,28,0.0,0.0,28.0
1983,6,boutsen,0.0,0,29,0.0,0.0,0.0
1983,6,ghinzani,0.0,0,30,0.0,0.0,29.0
1983,7,prost,28.0,2,1,28.0,2.0,1.0
1983,7,piquet,27.0,1,2,24.0,1.0,2.0
1983,7,tambay,23.0,1,3,23.0,1.0,3.0
1983,7,keke_rosberg,22.0,1,4,16.0,1.0,4.0
1983,7,watson,15.0,1,5,11.0,1.0,5.0
1983,7,lauda,10.0,0,6,10.0,0.0,6.0
1983,7,laffite,10.0,0,7,8.0,0.0,9.0
1983,7,alboreto,9.0,1,8,0.0,0.0,17.0
1983,7,arnoux,8.0,0,9,8.0,0.0,7.0
1983,7,cheever,8.0,0,10,8.0,0.0,8.0
1983,7,surer,4.0,0,11,4.0,0.0,10.0
1983,7,sullivan,2.0,0,12,2.0,0.0,11.0
1983,7,cecotto,1.0,0,13,1.0,0.0,12.0
1983,7,baldi,1.0,0,14,1.0,0.0,13.0
1983,7,mansell,1.0,0,15,0.0,0.0,23.0
1983,7,serra,0.0,0,16,0.0,0.0,14.0
1983,7,warwick,0.0,0,17,0.0,0.0,15.0
1983,7,boesel,0.0,0,18,0.0,0.0,16.0
1983,7,boutsen,0.0,0,19,0.0,0.0,29.0
1983,7,giacomelli,0.0,0,20,0.0,0.0,18.0
1983,7,angelis,0.0,0,21,0.0,0.0,19.0
1983,7,jarier,0.0,0,22,0.0,0.0,20.0
1983,7,patrese,0.0,0,23,0.0,0.0,21.0
1983,7,manfred_winkelhock,0.0,0,24,0.0,0.0,22.0
1983,7,cesaris,0.0,0,25,0.0,0.0,24.0
1983,7,salazar,0.0,0,26,0.0,0.0,25.0
1983,7,guerrero,0.0,0,27,0.0,0.0,28.0
1983,7,jones,0.0,0,28,0.0,0.0,26.0
1983,7,corrado_fabi,0.0,0,29,0.0,0.0,27.0
1983,7,ghinzani,0.0,0,30,0.0,0.0,30.0
1983,8,prost,30.0,2,1,28.0,2.0,1.0
1983,8,piquet,27.0,1,2,27.0,1.0,2.0
1983,8,tambay,27.0,1,3,23.0,1.0,3.0
1983,8,keke_rosberg,25.0,1,4,22.0,1.0,4.0
1983,8,arnoux,17.0,1,5,8.0,0.0,9.0
1983,8,watson,16.0,1,6,15.0,1.0,5.0
1983,8,cheever,14.0,0,7,8.0,0.0,10.0
1983,8,lauda,10.0,0,8,10.0,0.0,6.0
1983,8,laffite,10.0,0,9,10.0,0.0,7.0
1983,8,alboreto,9.0,1,10,9.0,1.0,8.0
1983,8,surer,4.0,0,11,4.0,0.0,11.0
1983,8,sullivan,2.0,0,12,2.0,0.0,12.0
1983,8,baldi,1.0,0,13,1.0,0.0,14.0
1983,8,cecotto,1.0,0,14,1.0,0.0,13.0
1983,8,mansell,1.0,0,15,1.0,0.0,15.0
1983,8,boutsen,0.0,0,16,0.0,0.0,19.0
1983,8,serra,0.0,0,17,0.0,0.0,16.0
1983,8,warwick,0.0,0,18,0.0,0.0,17.0
1983,8,boesel,0.0,0,19,0.0,0.0,18.0
1983,8,giacomelli,0.0,0,20,0.0,0.0,20.0
1983,8,manfred_winkelhock,0.0,0,21,0.0,0.0,24.0
1983,8,angelis,0.0,0,22,0.0,0.0,21.0
1983,8,jarier,0.0,0,23,0.0,0.0,22.0
1983,8,patrese,0.0,0,24,0.0,0.0,23.0
1983,8,cesaris,0.0,0,25,0.0,0.0,25.0
1983,8,salazar,0.0,0,26,0.0,0.0,26.0
1983,8,guerrero,0.0,0,27,0.0,0.0,27.0
1983,8,jones,0.0,0,28,0.0,0.0,28.0
1983,8,corrado_fabi,0.0,0,29,0.0,0.0,29.0
1983,8,ghinzani,0.0,0,30,0.0,0.0,30.0
1983,9,prost,39.0,3,1,30.0,2.0,1.0
1983,9,piquet,33.0,1,2,27.0,1.0,2.0
1983,9,tambay,31.0,1,3,27.0,1.0,3.0
1983,9,keke_rosberg,25.0,1,4,25.0,1.0,4.0
1983,9,arnoux,19.0,1,5,17.0,1.0,5.0
1983,9,watson,16.0,1,6,16.0,1.0,6.0
1983,9,cheever,14.0,0,7,14.0,0.0,7.0
1983,9,lauda,11.0,0,8,10.0,0.0,8.0
1983,9,laffite,10.0,0,9,10.0,0.0,9.0
1983,9,alboreto,9.0,1,10,9.0,1.0,10.0
1983,9,mansell,4.0,0,11,1.0,0.0,15.0
1983,9,surer,4.0,0,12,4.0,0.0,11.0
1983,9,sullivan,2.0,0,13,2.0,0.0,12.0
1983,9,baldi,1.0,0,14,1.0,0.0,13.0
1983,9,cecotto,1.0,0,15,1.0,0.0,14.0
1983,9,boutsen,0.0,0,16,0.0,0.0,16.0
1983,9,serra,0.0,0,17,0.0,0.0,17.0
1983,9,warwick,0.0,0,18,0.0,0.0,18.0
1983,9,boesel,0.0,0,19,0.0,0.0,19.0
1983,9,giacomelli,0.0,0,20,0.0,0.0,20.0
1983,9,cesaris,0.0,0,21,0.0,0.0,25.0
1983,9,jarier,0.0,0,22,0.0,0.0,23.0
1983,9,manfred_winkelhock,0.0,0,23,0.0,0.0,21.0
1983,9,angelis,0.0,0,24,0.0,0.0,22.0
1983,9,patrese,0.0,0,25,0.0,0.0,24.0
1983,9,salazar,0.0,0,26,0.0,0.0,26.0
1983,9,guerrero,0.0,0,27,0.0,0.0,27.0
1983,9,jones,0.0,0,28,0.0,0.0,28.0
1983,9,corrado_fabi,0.0,0,29,0.0,0.0,29.0
1983,9,ghinzani,0.0,0,30,0.0,0.0,30.0
1983,10,prost,42.0,3,1,39.0,3.0,1.0
1983,10,piquet,33.0,1,2,33.0,1.0,2.0
1983,10,tambay,31.0,1,3,31.0,1.0,3.0
1983,10,arnoux,28.0,2,4,19.0,1.0,5.0
1983,10,keke_rosberg,25.0,1,5,25.0,1.0,4.0
1983,10,watson,18.0,1,6,16.0,1.0,6.0
1983,10,cheever,14.0,0,7,14.0,0.0,7.0
1983,10,lauda,11.0,0,8,11.0,0.0,8.0
1983,10,laffite,11.0,0,9,10.0,0.0,9.0
1983,10,alboreto,9.0,1,10,9.0,1.0,10.0
1983,10,cesaris,6.0,0,11,0.0,0.0,21.0
1983,10,patrese,4.0,0,12,0.0,0.0,25.0
1983,10,mansell,4.0,0,13,4.0,0.0,11.0
1983,10,surer,4.0,0,14,4.0,0.0,12.0
1983,10,sullivan,2.0,0,15,2.0,0.0,13.0
1983,10,baldi,1.0,0,16,1.0,0.0,14.0
1983,10,cecotto,1.0,0,17,1.0,0.0,15.0
1983,10,boutsen,0.0,0,18,0.0,0.0,16.0
1983,10,serra,0.0,0,19,0.0,0.0,17.0
1983,10,warwick,0.0,0,20,0.0,0.0,18.0
1983,10,boesel,0.0,0,21,0.0,0.0,19.0
1983,10,jarier,0.0,0,22,0.0,0.0,22.0
1983,10,giacomelli,0.0,0,23,0.0,0.0,20.0
1983,10,manfred_winkelhock,0.0,0,24,0.0,0.0,23.0
1983,10,angelis,0.0,0,25,0.0,0.0,24.0
1983,10,salazar,0.0,0,26,0.0,0.0,26.0
1983,10,guerrero,0.0,0,27,0.0,0.0,27.0
1983,10,jones,0.0,0,28,0.0,0.0,28.0
1983,10,corrado_fabi,0.0,0,29,0.0,0.0,29.0
1983,10,ghinzani,0.0,0,30,0.0,0.0,30.0
1983,11,prost,51.0,4,1,42.0,3.0,1.0
1983,11,piquet,37.0,1,2,33.0,1.0,2.0
1983,11,arnoux,34.0,2,3,28.0,2.0,4.0
1983,11,tambay,31.0,1,4,31.0,1.0,3.0
1983,11,keke_rosberg,25.0,1,5,25.0,1.0,5.0
1983,11,watson,18.0,1,6,18.0,1.0,6.0
1983,11,cheever,17.0,0,7,14.0,0.0,7.0
1983,11,lauda,12.0,0,8,11.0,0.0,8.0
1983,11,laffite,11.0,0,9,11.0,0.0,9.0
1983,11,alboreto,9.0,1,10,9.0,1.0,10.0
1983,11,cesaris,6.0,0,11,6.0,0.0,11.0
1983,11,mansell,6.0,0,12,4.0,0.0,13.0
1983,11,patrese,4.0,0,13,4.0,0.0,12.0
1983,11,surer,4.0,0,14,4.0,0.0,14.0
1983,11,sullivan,2.0,0,15,2.0,0.0,15.0
1983,11,baldi,1.0,0,16,1.0,0.0,16.0
1983,11,cecotto,1.0,0,17,1.0,0.0,17.0
1983,11,boutsen,0.0,0,18,0.0,0.0,18.0
1983,11,jarier,0.0,0,19,0.0,0.0,22.0
1983,11,serra,0.0,0,20,0.0,0.0,19.0
1983,11,warwick,0.0,0,21,0.0,0.0,20.0
1983,11,boesel,0.0,0,22,0.0,0.0,21.0
1983,11,giacomelli,0.0,0,23,0.0,0.0,23.0
1983,11,manfred_winkelhock,0.0,0,24,0.0,0.0,24.0
1983,11,angelis,0.0,0,25,0.0,0.0,25.0
1983,11,corrado_fabi,0.0,0,26,0.0,0.0,29.0
1983,11,ghinzani,0.0,0,27,0.0,0.0,30.0
1983,11,johansson,0.0,0,28,0.0,0.0,0.0
1983,11,salazar,0.0,0,29,0.0,0.0,26.0
1983,11,guerrero,0.0,0,30,0.0,0.0,27.0
1983,12,prost,51.0,4,1,51.0,4.0,1.0
1983,12,arnoux,43.0,3,2,34.0,2.0,3.0
1983,12,piquet,37.0,1,3,37.0,1.0,2.0
1983,12,tambay,37.0,1,4,31.0,1.0,4.0
1983,12,keke_rosberg,25.0,1,5,25.0,1.0,5.0
1983,12,watson,22.0,1,6,18.0,1.0,6.0
1983,12,cheever,17.0,0,7,17.0,0.0,7.0
1983,12,lauda,12.0,0,8,12.0,0.0,8.0
1983,12,laffite,11.0,0,9,11.0,0.0,9.0
1983,12,alboreto,10.0,1,10,9.0,1.0,10.0
1983,12,cesaris,6.0,0,11,6.0,0.0,11.0
1983,12,mansell,6.0,0,12,6.0,0.0,12.0
1983,12,patrese,4.0,0,13,4.0,0.0,13.0
1983,12,surer,4.0,0,14,4.0,0.0,14.0
1983,12,warwick,3.0,0,15,0.0,0.0,21.0
1983,12,baldi,3.0,0,16,1.0,0.0,16.0
1983,12,sullivan,2.0,0,17,2.0,0.0,15.0
1983,12,cecotto,1.0,0,18,1.0,0.0,17.0
1983,12,boutsen,0.0,0,19,0.0,0.0,18.0
1983,12,jarier,0.0,0,20,0.0,0.0,19.0
1983,12,serra,0.0,0,21,0.0,0.0,20.0
1983,12,boesel,0.0,0,22,0.0,0.0,22.0
1983,12,johansson,0.0,0,23,0.0,0.0,28.0
1983,12,giacomelli,0.0,0,24,0.0,0.0,23.0
1983,12,manfred_winkelhock,0.0,0,25,0.0,0.0,24.0
1983,12,angelis,0.0,0,26,0.0,0.0,25.0
1983,12,corrado_fabi,0.0,0,27,0.0,0.0,26.0
1983,12,ghinzani,0.0,0,28,0.0,0.0,27.0
1983,12,guerrero,0.0,0,29,0.0,0.0,30.0
1983,12,salazar,0.0,0,30,0.0,0.0,29.0
1983,13,prost,51.0,4,1,51.0,4.0,1.0
1983,13,arnoux,49.0,3,2,43.0,3.0,2.0
1983,13,piquet,46.0,2,3,37.0,1.0,3.0
1983,13,tambay,40.0,1,4,37.0,1.0,4.0
1983,13,keke_rosberg,25.0,1,5,25.0,1.0,5.0
1983,13,watson,22.0,1,6,22.0,1.0,6.0
1983,13,cheever,21.0,0,7,17.0,0.0,7.0
1983,13,lauda,12.0,0,8,12.0,0.0,8.0
1983,13,laffite,11.0,0,9,11.0,0.0,9.0
1983,13,alboreto,10.0,1,10,10.0,1.0,10.0
1983,13,cesaris,6.0,0,11,6.0,0.0,11.0
1983,13,mansell,6.0,0,12,6.0,0.0,12.0
1983,13,patrese,4.0,0,13,4.0,0.0,13.0
1983,13,warwick,4.0,0,14,3.0,0.0,15.0
1983,13,surer,4.0,0,15,4.0,0.0,14.0
1983,13,baldi,3.0,0,16,3.0,0.0,16.0
1983,13,sullivan,2.0,0,17,2.0,0.0,17.0
1983,13,angelis,2.0,0,18,0.0,0.0,26.0
1983,13,cecotto,1.0,0,19,1.0,0.0,18.0
1983,13,boutsen,0.0,0,20,0.0,0.0,19.0
1983,13,jarier,0.0,0,21,0.0,0.0,20.0
1983,13,giacomelli,0.0,0,22,0.0,0.0,24.0
1983,13,serra,0.0,0,23,0.0,0.0,21.0
1983,13,boesel,0.0,0,24,0.0,0.0,22.0
1983,13,johansson,0.0,0,25,0.0,0.0,23.0
1983,13,manfred_winkelhock,0.0,0,26,0.0,0.0,25.0
1983,13,corrado_fabi,0.0,0,27,0.0,0.0,27.0
1983,13,ghinzani,0.0,0,28,0.0,0.0,28.0
1983,13,guerrero,0.0,0,29,0.0,0.0,29.0
1983,13,salazar,0.0,0,30,0.0,0.0,30.0
1983,14,prost,57.0,4,1,51.0,4.0,1.0
1983,14,piquet,55.0,3,2,46.0,2.0,3.0
1983,14,arnoux,49.0,3,3,49.0,3.0,2.0
1983,14,tambay,40.0,1,4,40.0,1.0,4.0
1983,14,keke_rosberg,25.0,1,5,25.0,1.0,5.0
1983,14,watson,22.0,1,6,22.0,1.0,6.0
1983,14,cheever,21.0,0,7,21.0,0.0,7.0
1983,14,lauda,12.0,0,8,12.0,0.0,8.0
1983,14,laffite,11.0,0,9,11.0,0.0,9.0
1983,14,alboreto,10.0,1,10,10.0,1.0,10.0
1983,14,mansell,10.0,0,11,6.0,0.0,12.0
1983,14,cesaris,9.0,0,12,6.0,0.0,11.0
1983,14,warwick,6.0,0,13,4.0,0.0,14.0
1983,14,patrese,4.0,0,14,4.0,0.0,13.0
1983,14,surer,4.0,0,15,4.0,0.0,15.0
1983,14,baldi,3.0,0,16,3.0,0.0,16.0
1983,14,sullivan,2.0,0,17,2.0,0.0,17.0
1983,14,angelis,2.0,0,18,2.0,0.0,18.0
1983,14,giacomelli,1.0,0,19,0.0,0.0,22.0
1983,14,cecotto,1.0,0,20,1.0,0.0,19.0
1983,14,boutsen,0.0,0,21,0.0,0.0,20.0
1983,14,jarier,0.0,0,22,0.0,0.0,21.0
1983,14,serra,0.0,0,23,0.0,0.0,23.0
1983,14,boesel,0.0,0,24,0.0,0.0,24.0
1983,14,johansson,0.0,0,25,0.0,0.0,25.0
1983,14,manfred_winkelhock,0.0,0,26,0.0,0.0,26.0
1983,14,corrado_fabi,0.0,0,27,0.0,0.0,27.0
1983,14,ghinzani,0.0,0,28,0.0,0.0,28.0
1983,14,guerrero,0.0,0,29,0.0,0.0,29.0
1983,14,palmer,0.0,0,30,0.0,0.0,0.0
